raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m 
KDRO 231053Z AUTO 23014G28KT 10SM BKN065 BKN080 BKN110 11/M01 A2966 RMK AO2 PK WND 22032/1038 SLP974 T01111006,KDRO,2022-10-23T10:53:00Z,37.15,-107.77,11.1,-0.6,230,14,28,10.0,29.660433,997.4,,TRUE,TRUE,,,,,,,BKN,6500,BKN,8000,BKN,11000,,,VFR,,,,,,,,,,,,METAR,2021.0
KDRA 231053Z AUTO 01008KT 10SM OVC100 10/M02 A2974 RMK AO2 SLP040 T01001022,KDRA,2022-10-23T10:53:00Z,36.62,-116.03,10.0,-2.2,10,8,,10.0,29.740158,1004.0,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,988.0
KDNL 231053Z AUTO 34009KT 10SM CLR 10/03 A3020 RMK AO2 SLP223 T01000033,KDNL,2022-10-23T10:53:00Z,33.47,-82.03,10.0,3.3,340,9,,10.0,30.200787,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,126.0
KDMO 231053Z AUTO 18019G28KT 10SM FEW120 21/13 A2968 RMK AO2 PK WND 17028/1052 SLP043 T02110128,KDMO,2022-10-23T10:53:00Z,38.72,-93.17,21.1,12.8,180,19,28,10.0,29.681103,1004.3,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,271.0
KDMN 231053Z AUTO 28005KT 10SM SCT042 SCT049 SCT085 18/13 A2979 RMK AO2 SLP017 T01780128,KDMN,2022-10-23T10:53:00Z,32.27,-107.72,17.8,12.8,280,5,,10.0,29.790354,1001.7,,TRUE,TRUE,,,,,,,SCT,4200,SCT,4900,SCT,8500,,,VFR,,,,,,,,,,,,METAR,1310.0
KDLS 231053Z AUTO 30012KT 10SM CLR 10/01 A2992 RMK AO2 SLP133 T01000011,KDLS,2022-10-23T10:53:00Z,45.62,-121.17,10.0,1.1,300,12,,10.0,29.920275,1013.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,71.0
KDKK 231053Z AUTO 17009KT 10SM CLR 16/02 A3022 RMK AO2 SLP234 T01610017,KDKK,2022-10-23T10:53:00Z,42.5,-79.28,16.1,1.7,170,9,,10.0,30.221457,1023.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,205.0
KDHT 231053Z AUTO 22011KT 10SM CLR 16/10 A2961 RMK AO2 SLP971 T01560100,KDHT,2022-10-23T10:53:00Z,36.02,-102.55,15.6,10.0,220,11,,10.0,29.610237,997.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1217.0
KDHN 231053Z AUTO 04004KT 10SM CLR 07/05 A3019 RMK AO2 SLP223 T00670050,KDHN,2022-10-23T10:53:00Z,31.32,-85.45,6.7,5.0,40,4,,10.0,30.188976,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,113.0
KDGW 231053Z AUTO 34008KT 10SM SCT095 BKN120 10/01 A2933 RMK AO2 SLP885 T01000011,KDGW,2022-10-23T10:53:00Z,42.8,-105.38,10.0,1.1,340,8,,10.0,29.329725,988.5,,TRUE,TRUE,,,,,,,SCT,9500,BKN,12000,,,,,VFR,,,,,,,,,,,,METAR,1503.0
KDFW 231053Z 17016G25KT 10SM SCT020 BKN250 22/17 A2978 RMK AO2 PK WND 17029/1040 SLP074 T02170172,KDFW,2022-10-23T10:53:00Z,32.9,-97.02,21.7,17.2,170,16,25,10.0,29.778543,1007.4,,,TRUE,,,,,,,SCT,2000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,168.0
KDFI 231053Z AUTO 16005KT 10SM CLR 14/09 A3011 RMK AO2 SLP193 T01440094,KDFI,2022-10-23T10:53:00Z,41.33,-84.43,14.4,9.4,160,5,,10.0,30.109253,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,215.0
KDET 231053Z 15003KT 8SM CLR 12/08 A3014 RMK AO2 SLP204 T01220078,KDET,2022-10-23T10:53:00Z,42.4,-83.02,12.2,7.8,150,3,,8.0,30.138779,1020.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,190.0
KDEQ 231053Z AUTO 14007KT 10SM 21/16 A2990 RMK AO2 SLP118 T02110156 $,KDEQ,2022-10-23T10:53:00Z,34.05,-94.4,21.1,15.6,140,7,,10.0,29.899607,1011.8,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,107.0
KDEN 231053Z 17011KT 10SM BKN220 11/M03 A2933 RMK AO2 SLP860 T01111033,KDEN,2022-10-23T10:53:00Z,39.85,-104.65,11.1,-3.3,170,11,,10.0,29.329725,986.0,,,TRUE,,,,,,,BKN,22000,,,,,,,VFR,,,,,,,,,,,,METAR,1656.0
KDCU 231053Z AUTO 00000KT 8SM CLR 09/08 A3017 RMK AO2 SLP213 T00890078,KDCU,2022-10-23T10:53:00Z,34.65,-86.95,8.9,7.8,0,0,,8.0,30.171259,1021.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,180.0
KDBQ 231053Z 15013KT 10SM FEW070 15/12 A2978 RMK AO2 SLP081 T01500122,KDBQ,2022-10-23T10:53:00Z,42.4,-90.7,15.0,12.2,150,13,,10.0,29.778543,1008.1,,,TRUE,,,,,,,FEW,7000,,,,,,,VFR,,,,,,,,,,,,METAR,317.0
KDAN 231053Z AUTO 00000KT 10SM CLR 03/02 A3023 RMK AO2 SLP232 T00330022,KDAN,2022-10-23T10:53:00Z,36.57,-79.33,3.3,2.2,0,0,,10.0,30.230314,1023.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,170.0
KDAL 231053Z 18015G26KT 10SM BKN022 22/17 A2980 RMK AO2 PK WND 18033/1031 SLP086 T02170172,KDAL,2022-10-23T10:53:00Z,32.85,-96.85,21.7,17.2,180,15,26,10.0,29.799213,1008.6,,,TRUE,,,,,,,BKN,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,148.0
KDAB 231053Z 00000KT 10SM CLR 16/14 A3009 RMK AO2 SLP189 T01610139,KDAB,2022-10-23T10:53:00Z,29.18,-81.07,16.1,13.9,0,0,,10.0,30.088583,1018.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KCYS 231053Z AUTO 01009KT 10SM BKN120 11/M04 A2935 RMK AO2 SLP861 T01111039,KCYS,2022-10-23T10:53:00Z,41.15,-104.8,11.1,-3.9,10,9,,10.0,29.350393,986.1,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1868.0
KCXO 231053Z 00000KT 10SM FEW050 16/16 A2993 RMK AO2 SLP131 T01610161,KCXO,2022-10-23T10:53:00Z,30.35,-95.42,16.1,16.1,0,0,,10.0,29.929134,1013.1,,,TRUE,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
KCUT 231053Z AUTO 02003KT 10SM CLR 08/M02 A2935 RMK AO2 SLP891 T00831017,KCUT,2022-10-23T10:53:00Z,43.73,-103.62,8.3,-1.7,20,3,,10.0,29.350393,989.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1700.0
KCUL 231053Z AUTO 15011KT 10SM SCT065 17/11 A3000 RMK AO2,KCUL,2022-10-23T10:53:00Z,38.08,-88.12,17.0,11.0,150,11,,10.0,30.0,,,TRUE,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
KCUB 231053Z AUTO 00000KT 10SM CLR 08/06 A3020 RMK AO2 SLP227 T00830061,KCUB,2022-10-23T10:53:00Z,33.97,-81.0,8.3,6.1,0,0,,10.0,30.200787,1022.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
KCSV 231053Z AUTO 00000KT 10SM CLR 06/06 A3023 RMK AO2 SLP233 T00610056,KCSV,2022-10-23T10:53:00Z,35.95,-85.08,6.1,5.6,0,0,,10.0,30.230314,1023.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,569.0
KCSM 231053Z AUTO 19017KT 10SM CLR 19/12 A2963 RMK AO2 SLP008 T01890122,KCSM,2022-10-23T10:53:00Z,35.35,-99.2,18.9,12.2,190,17,,10.0,29.630905,1000.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,586.0
KCRS 231053Z AUTO 16011KT 10SM OVC026 21/16 A2987 RMK AO2 SLP109 T02060161 $,KCRS,2022-10-23T10:53:00Z,32.03,-96.4,20.6,16.1,160,11,,10.0,29.870079,1010.9,,TRUE,TRUE,TRUE,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,136.0
KCRQ 231053Z AUTO 26008KT 10SM BKN026 BKN031 16/12 A2980 RMK AO2 SLP088 T01610117,KCRQ,2022-10-23T10:53:00Z,33.13,-117.28,16.1,11.7,260,8,,10.0,29.799213,1008.8,,TRUE,TRUE,,,,,,,BKN,2600,BKN,3100,,,,,MVFR,,,,,,,,,,,,METAR,96.0
KCRG 231053Z 00000KT 10SM CLR 13/11 A3012 RMK AO2 SLP197 T01330106,KCRG,2022-10-23T10:53:00Z,30.33,-81.52,13.3,10.6,0,0,,10.0,30.121063,1019.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
KCRE 231053Z 01007KT 10SM CLR 13/09 A3013 RMK AO1 SLP204 T01280094,KCRE,2022-10-23T10:53:00Z,33.82,-78.72,12.8,9.4,10,7,,10.0,30.129921,1020.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KCQC 231053Z AUTO 22020G27KT 10SM CLR 09/08 A2980 RMK AO2 PK WND 23029/1031 SLP014 T00940083,KCQC,2022-10-23T10:53:00Z,35.0,-105.67,9.4,8.3,220,20,27,10.0,29.799213,1001.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2163.0
KCPS 231053Z AUTO 15008KT 10SM SCT095 17/11 A2986 RMK AO2 SLP109 T01720111 $,KCPS,2022-10-23T10:53:00Z,38.53,-90.15,17.2,11.1,150,8,,10.0,29.861221,1010.9,,TRUE,TRUE,TRUE,,,,,,SCT,9500,,,,,,,VFR,,,,,,,,,,,,METAR,125.0
KCOT 231053Z AUTO 13008KT 7SM CLR 21/18 A2981 RMK AO2 SLP086 T02060183,KCOT,2022-10-23T10:53:00Z,28.45,-99.22,20.6,18.3,130,8,,7.0,29.811024,1008.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KCNO 231053Z AUTO 26004KT 10SM CLR 14/12 A2980 RMK AO2 SLP086 T01390117,KCNO,2022-10-23T10:53:00Z,33.98,-117.62,13.9,11.7,260,4,,10.0,29.799213,1008.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
KCNM 231053Z AUTO 15006KT 10SM CLR 14/12 A2970 RMK AO2 SLP008 T01440117,KCNM,2022-10-23T10:53:00Z,32.33,-104.25,14.4,11.7,150,6,,10.0,29.698818,1000.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,993.0
KCMX 231053Z AUTO 15003KT 10SM CLR 12/08 A2980 RMK AO2 SLP095 T01170083,KCMX,2022-10-23T10:53:00Z,47.17,-88.48,11.7,8.3,150,3,,10.0,29.799213,1009.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,326.0
KCMI 231053Z 16015KT 10SM OVC070 18/11 A2994 RMK AO2 SLP133 T01780111,KCMI,2022-10-23T10:53:00Z,40.03,-88.27,17.8,11.1,160,15,,10.0,29.940945,1013.3,,,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,227.0
KCLM 231053Z AUTO 22006KT 10SM BKN040 06/03 A2999 RMK AO2 SLP155 T00610028,KCLM,2022-10-23T10:53:00Z,48.12,-123.5,6.1,2.8,220,6,,10.0,29.991142,1015.5,,TRUE,TRUE,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,81.0
KCLL 231053Z AUTO 14005KT 10SM CLR 19/17 A2989 RMK AO2 SLP115 T01890172,KCLL,2022-10-23T10:53:00Z,30.58,-96.37,18.9,17.2,140,5,,10.0,29.890747,1011.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,96.0
KCKB 231053Z AUTO 00000KT 10SM CLR 04/01 A3023 RMK AO2 SLP235 T00390011,KCKB,2022-10-23T10:53:00Z,39.3,-80.22,3.9,1.1,0,0,,10.0,30.230314,1023.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,368.0
KCHO 231053Z 00000KT 10SM CLR 04/02 A3024 RMK AO2 SLP238 T00390022 $,KCHO,2022-10-23T10:53:00Z,38.13,-78.45,3.9,2.2,0,0,,10.0,30.239174,1023.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,193.0
KCHA 231053Z 00000KT 4SM BCFG BR SCT060 SCT250 07/06 A3022 RMK AO2 SLP230 T00720056,KCHA,2022-10-23T10:53:00Z,35.03,-85.2,7.2,5.6,0,0,,4.0,30.221457,1023.0,,,TRUE,,,,,,BCFG BR,SCT,6000,SCT,25000,,,,,MVFR,,,,,,,,,,,,METAR,203.0
KCGI 231053Z AUTO 17010G18KT 10SM BLDU CLR 18/12 A2996 RMK AO2 SLP144 T01830122,KCGI,2022-10-23T10:53:00Z,37.23,-89.58,18.3,12.2,170,10,18,10.0,29.958662,1014.4,,TRUE,TRUE,,,,,,BLDU,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,103.0
KCEZ 231053Z AUTO 21021G30KT 10SM -RA SCT055 BKN070 OVC085 12/03 A2960 RMK AO2 PK WND 21048/1003 SLP957 P0000 T01220033,KCEZ,2022-10-23T10:53:00Z,37.3,-108.63,12.2,3.3,210,21,30,10.0,29.601377,995.7,,TRUE,TRUE,,,,,,-RA,SCT,5500,BKN,7000,OVC,8500,,,VFR,,,,,,0.005,,,,,,METAR,1801.0
KCEW 231053Z AUTO 00000KT 8SM CLR 04/04 A3016 RMK AO2 SLP213 T00440039,KCEW,2022-10-23T10:53:00Z,30.78,-86.52,4.4,3.9,0,0,,8.0,30.159449,1021.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,47.0
KCDW 231053Z 00000KT 10SM OVC045 10/06 A3030 RMK AO2 SLP266 T01000061,KCDW,2022-10-23T10:53:00Z,40.88,-74.28,10.0,6.1,0,0,,10.0,30.301182,1026.6,,,TRUE,,,,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,52.0
KCDS 231053Z AUTO 21015KT 10SM CLR 20/12 A2965 RMK AO2 SLP012 T02000122,KCDS,2022-10-23T10:53:00Z,34.43,-100.28,20.0,12.2,210,15,,10.0,29.648623,1001.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,595.0
KCDR 231053Z AUTO 00000KT 10SM CLR 03/M02 A2928 RMK AO2 SLP904 T00281017,KCDR,2022-10-23T10:53:00Z,42.83,-103.1,2.8,-1.7,0,0,,10.0,29.279528,990.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1002.0
KCDC 231053Z AUTO 23005KT 10SM OVC015 01/00 A2965 RMK AO2 SNE0958 SLP005 T00060000 PNO $,KCDC,2022-10-23T10:53:00Z,37.7,-113.1,0.6,0.0,230,5,,10.0,29.648623,1000.5,,TRUE,TRUE,TRUE,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,1703.0
KCCR 231053Z AUTO 16003KT 10SM CLR 11/04 A2990 RMK AO2 SLP109 T01060039,KCCR,2022-10-23T10:53:00Z,38.0,-122.05,10.6,3.9,160,3,,10.0,29.899607,1010.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KCAG 231053Z AUTO 25014KT 1 1/4SM -SN BR OVC013 01/M01 A2951 RMK AO2 UPB13E19SNE13B19 SLP956 P0001 T00061006,KCAG,2022-10-23T10:53:00Z,40.5,-107.52,0.6,-0.6,250,14,,1.25,29.509842,995.6,,TRUE,TRUE,,,,,,-SN BR,OVC,1300,,,,,,,IFR,,,,,,0.01,,,,,,METAR,1888.0
KBYI 231053Z AUTO 27016G25KT 10SM BKN085 01/M02 A2965 RMK AO2 PK WND 28027/1028 SLP040 T00111017,KBYI,2022-10-23T10:53:00Z,42.55,-113.77,1.1,-1.7,270,16,25,10.0,29.648623,1004.0,,TRUE,TRUE,,,,,,,BKN,8500,,,,,,,VFR,,,,,,,,,,,,METAR,1263.0
KBYG 231053Z AUTO 33015G22KT 10SM OVC035 06/03 A2940 RMK AO2 SLP932 T00610028,KBYG,2022-10-23T10:53:00Z,44.38,-106.72,6.1,2.8,330,15,22,10.0,29.40059,993.2,,TRUE,TRUE,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1503.0
KBWG 231053Z AUTO 00000KT 8SM CLR 10/09 A3014 RMK AO2 SLP202 T01000089,KBWG,2022-10-23T10:53:00Z,36.97,-86.42,10.0,8.9,0,0,,8.0,30.138779,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,159.0
KBVY 231053Z 00000KT 5SM BR CLR 06/05 A3033 RMK AO2 SLP267 T00560050,KBVY,2022-10-23T10:53:00Z,42.58,-70.92,5.6,5.0,0,0,,5.0,30.33071,1026.7,,,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,28.0
KBVO 231053Z AUTO 17014G22KT 10SM CLR 23/14 A2966 RMK AO2 PK WND 19026/1013 SLP030 T02280144,KBVO,2022-10-23T10:53:00Z,36.77,-96.02,22.8,14.4,170,14,22,10.0,29.660433,1003.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
KBTR 231053Z 08004KT 10SM CLR 15/14 A3005 RMK AO2 SLP174 T01500139 $,KBTR,2022-10-23T10:53:00Z,30.53,-91.15,15.0,13.9,80,4,,10.0,30.050198,1017.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
KBTM 231053Z AUTO 32008KT 7SM -SN OVC035 M02/M03 A2964 RMK AO2 SNB43 SLP053 P0000 T10171033,KBTM,2022-10-23T10:53:00Z,45.97,-112.5,-1.7,-3.3,320,8,,7.0,29.639763,1005.3,,TRUE,TRUE,,,,,,-SN,OVC,3500,,,,,,,VFR,,,,,,0.005,,,,,,METAR,1680.0
KBTL 231053Z 15009KT 10SM CLR 14/10 A3006 RMK AO2 SLP175 T01390100,KBTL,2022-10-23T10:53:00Z,42.32,-85.25,13.9,10.0,150,9,,10.0,30.059055,1017.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,282.0
KBRL 231053Z AUTO 14008KT 10SM CLR 16/12 A2976 RMK AO2 SLP075 T01560117,KBRL,2022-10-23T10:53:00Z,40.77,-91.13,15.6,11.7,140,8,,10.0,29.760826,1007.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,208.0
KBRD 231053Z AUTO 13006KT 9SM CLR 12/07 A2960 RMK AO2 SLP025 T01170067,KBRD,2022-10-23T10:53:00Z,46.4,-94.13,11.7,6.7,130,6,,9.0,29.601377,1002.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,372.0
KBPT 231053Z 15006KT 10SM CLR 19/17 A2996 RMK AO2 SLP143 T01940172,KBPT,2022-10-23T10:53:00Z,29.95,-94.03,19.4,17.2,150,6,,10.0,29.958662,1014.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KBPK 231053Z AUTO 20017G21KT 10SM CLR 19/14 A2984 RMK AO2 SLP096 T01940139,KBPK,2022-10-23T10:53:00Z,36.37,-92.47,19.4,13.9,200,17,21,10.0,29.840551,1009.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,279.0
KBPI 231053Z AUTO 01007KT 10SM BKN047 M01/M05 A2953 RMK AO2 SLP963 T10111050,KBPI,2022-10-23T10:53:00Z,42.58,-110.1,-1.1,-5.0,10,7,,10.0,29.530512,996.3,,TRUE,TRUE,,,,,,,BKN,4700,,,,,,,VFR,,,,,,,,,,,,METAR,2120.0
KBOI 231053Z 31010KT 10SM CLR 02/M01 A2978 RMK AO2 SLP088 T00221011,KBOI,2022-10-23T10:53:00Z,43.57,-116.23,2.2,-1.1,310,10,,10.0,29.778543,1008.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,860.0
KBNO 231053Z AUTO 26003KT 10SM CLR M06/M08 A2986 RMK AO2 SLP129 T10561083 $,KBNO,2022-10-23T10:53:00Z,43.6,-118.95,-5.6,-8.3,260,3,,10.0,29.861221,1012.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1263.0
KBNA 231053Z 16004KT 10SM SCT065 13/08 A3015 RMK AO2 SLP206 T01330083 $,KBNA,2022-10-23T10:53:00Z,36.12,-86.68,13.3,8.3,160,4,,10.0,30.15059,1020.6,,,TRUE,TRUE,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
KBMQ 231053Z AUTO 19010G17KT 10SM OVC019 21/18 A2987 RMK AO2 SLP096 T02110178,KBMQ,2022-10-23T10:53:00Z,30.73,-98.23,21.1,17.8,190,10,17,10.0,29.870079,1009.6,,TRUE,TRUE,,,,,,,OVC,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,387.0
KBMG 231053Z 15006KT 10SM SCT065 15/11 A3006 RMK AO2 SLP175 T01500106,KBMG,2022-10-23T10:53:00Z,39.15,-86.62,15.0,10.6,150,6,,10.0,30.059055,1017.5,,,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,254.0
KBLI 231053Z AUTO 00000KT 10SM OVC036 03/03 A2998 RMK AO2 SLP159 T00280028,KBLI,2022-10-23T10:53:00Z,48.8,-122.53,2.8,2.8,0,0,,10.0,29.97933,1015.9,,TRUE,TRUE,,,,,,,OVC,3600,,,,,,,VFR,,,,,,,,,,,,METAR,46.0
KBKV 231053Z 04003KT 10SM CLR 15/13 A3011 RMK AO2 SLP194 T01500133,KBKV,2022-10-23T10:53:00Z,28.47,-82.45,15.0,13.3,40,3,,10.0,30.109253,1019.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KBKL 231053Z AUTO 16012KT 10SM CLR 14/06 A3018 RMK AO2 SLP216 T01440056,KBKL,2022-10-23T10:53:00Z,41.53,-81.67,14.4,5.6,160,12,,10.0,30.180119,1021.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,177.0
KBKE 231053Z AUTO 17003KT 10SM FEW002 SCT037 BKN065 M01/M01 A2984 RMK AO2 SLP119 T10061011,KBKE,2022-10-23T10:53:00Z,44.85,-117.82,-0.6,-1.1,170,3,,10.0,29.840551,1011.9,,TRUE,TRUE,,,,,,,FEW,200,SCT,3700,BKN,6500,,,VFR,,,,,,,,,,,,METAR,1025.0
KBIV 231053Z AUTO 16007KT 10SM CLR 13/11 A3000 RMK AO2 SLP159 T01330106,KBIV,2022-10-23T10:53:00Z,42.75,-86.1,13.3,10.6,160,7,,10.0,30.0,1015.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,207.0
KBIL 231053Z 32013KT 10SM OVC030 04/02 A2948 RMK AO2 SLP989 T00390017,KBIL,2022-10-23T10:53:00Z,45.8,-108.55,3.9,1.7,320,13,,10.0,29.480314,998.9,,,TRUE,,,,,,,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,1089.0
KBHM 231053Z 06003KT 10SM SCT250 12/07 A3020 RMK AO2 SLP222 T01170072,KBHM,2022-10-23T10:53:00Z,33.57,-86.75,11.7,7.2,60,3,,10.0,30.200787,1022.2,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
KBGR 231053Z 00000KT 1/8SM R15/1000V1400FT FG VV002 07/07 A3036 RMK AO2 SLP281 T00720072,KBGR,2022-10-23T10:53:00Z,44.8,-68.82,7.2,7.2,0,0,,0.13,30.360237,1028.1,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,METAR,45.0
KBGM 231053Z 14003KT 10SM CLR 05/02 A3030 RMK AO2 SLP264 T00500017,KBGM,2022-10-23T10:53:00Z,42.22,-75.98,5.0,1.7,140,3,,10.0,30.301182,1026.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,485.0
KBFM 231053Z AUTO 32003KT 10SM CLR 11/10 A3014 RMK AO2 SLP205 T01110100,KBFM,2022-10-23T10:53:00Z,30.62,-88.07,11.1,10.0,320,3,,10.0,30.138779,1020.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KBFI 231053Z 15004KT 10SM SCT030 BKN040 OVC065 07/06 A2998 RMK AO2 SLP152 T00670056,KBFI,2022-10-23T10:53:00Z,47.55,-122.32,6.7,5.6,150,4,,10.0,29.97933,1015.2,,,TRUE,,,,,,,SCT,3000,BKN,4000,OVC,6500,,,VFR,,,,,,,,,,,,METAR,7.0
KBFF 231053Z AUTO 33007KT 10SM CLR 07/M04 A2929 RMK AO2 SLP882 T00671044,KBFF,2022-10-23T10:53:00Z,41.87,-103.6,6.7,-4.4,330,7,,10.0,29.291338,988.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1204.0
KBFD 231053Z AUTO 00000KT 10SM CLR 03/00 A3029 RMK AO2 SLP259 T00330000,KBFD,2022-10-23T10:53:00Z,41.8,-78.63,3.3,0.0,0,0,,10.0,30.28937,1025.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,642.0
KBEH 231053Z AUTO 14008KT 10SM CLR 16/11 A2999 RMK AO2 SLP152 T01560111,KBEH,2022-10-23T10:53:00Z,42.13,-86.42,15.6,11.1,140,8,,10.0,29.991142,1015.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,196.0
