No errors
No warnings
312 ms
data source=metars
4685 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KMTN 220154Z 00000KT 10SM CLR 07/06 A3018 RMK LAST,KMTN,2022-10-22T01:54:00Z,39.32,-76.42,7.0,6.0,0,0,,10.0,30.180119,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KMRY 220154Z 28007KT 8SM OVC009 14/11 A2989 RMK AO2 SLP134 T01390111,KMRY,2022-10-22T01:54:00Z,36.58,-121.85,13.9,11.1,280,7,,8.0,29.890747,1013.4,,,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,51.0
KMOT 220154Z 34006KT 10SM -RA FEW050 OVC070 07/05 A2956 RMK AO2 RAB32 SLP023 P0000 T00670050,KMOT,2022-10-22T01:54:00Z,48.25,-101.27,6.7,5.0,340,6,,10.0,29.56004,1002.3,,,TRUE,,,,,,-RA,FEW,5000,OVC,7000,,,,,VFR,,,,,,0.005,,,,,,METAR,507.0
KMKC 220154Z 19010KT 10SM CLR 23/05 A2965 RMK AO2 SLP033 T02280050,KMKC,2022-10-22T01:54:00Z,39.12,-94.6,22.8,5.0,190,10,,10.0,29.648623,1003.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,228.0
KMIV 220154Z AUTO 00000KT 10SM CLR 05/04 A3018 RMK AO2 SLP219 T00500039,KMIV,2022-10-22T01:54:00Z,39.37,-75.08,5.0,3.9,0,0,,10.0,30.180119,1021.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
KMGJ 220154Z AUTO 00000KT 10SM CLR 03/01 A3015 RMK AO2 SLP212 T00330006,KMGJ,2022-10-22T01:54:00Z,41.52,-74.27,3.3,0.6,0,0,,10.0,30.15059,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,106.0
KMFI 220154Z AUTO 00000KT 10SM CLR 09/03 A2965 RMK AO2 SLP048 T00940028,KMFI,2022-10-22T01:54:00Z,44.63,-90.18,9.4,2.8,0,0,,10.0,29.648623,1004.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,383.0
KMEM 220154Z 17008KT 10SM CLR 21/11 A2992 RMK AO2 SLP129 T02060106,KMEM,2022-10-22T01:54:00Z,35.07,-89.98,20.6,10.6,170,8,,10.0,29.920275,1012.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,78.0
KLYH 220154Z 00000KT 10SM CLR 07/01 A3016 RMK AO2 SLP212 T00720011,KLYH,2022-10-22T01:54:00Z,37.32,-79.2,7.2,1.1,0,0,,10.0,30.159449,1021.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,282.0
KLWT 220154Z AUTO 29011G17KT 5SM RA BR BKN026 OVC031 06/04 A2957 RMK AO2 SLP006 P0010 T00610044,KLWT,2022-10-22T01:54:00Z,47.05,-109.47,6.1,4.4,290,11,17,5.0,29.568897,1000.6,,TRUE,TRUE,,,,,,RA BR,BKN,2600,OVC,3100,,,,,MVFR,,,,,,0.1,,,,,,METAR,1254.0
KLWM 220154Z 24003KT 10SM CLR 09/06 A3018 RMK AO2 SLP221 T00890056,KLWM,2022-10-22T01:54:00Z,42.72,-71.13,8.9,5.6,240,3,,10.0,30.180119,1022.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42.0
KLNK 220154Z 00000KT 6SM HZ CLR 10/00 A2960 RMK AO2 SLP022 T01000000,KLNK,2022-10-22T01:54:00Z,40.85,-96.77,10.0,0.0,0,0,,6.0,29.601377,1002.2,,,TRUE,,,,,,HZ,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,357.0
KLEX 220154Z 17008KT 10SM CLR 13/01 A3001 RMK AO2 SLP161 T01280006,KLEX,2022-10-22T01:54:00Z,38.03,-84.6,12.8,0.6,170,8,,10.0,30.008858,1016.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,294.0
KLAF 220154Z AUTO 18006KT 10SM CLR 17/02 A2985 RMK AO2 SLP108 T01670022,KLAF,2022-10-22T01:54:00Z,40.42,-86.93,16.7,2.2,180,6,,10.0,29.84941,1010.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
KJST 220154Z AUTO 18007KT CLR 09/M02 A3009 RMK AO2 SLP197 T00891017 $,KJST,2022-10-22T01:54:00Z,40.32,-78.83,8.9,-1.7,180,7,,,30.088583,1019.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,695.0
KJAN 220154Z 17007KT 10SM CLR 18/11 A3001 RMK AO2 SLP159 T01780111,KJAN,2022-10-22T01:54:00Z,32.32,-90.08,17.8,11.1,170,7,,10.0,30.008858,1015.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,92.0
KIZG 220154Z AUTO 29003KT 10SM CLR 00/M01 A3014 RMK AO2 SLP212 T00001011,KIZG,2022-10-22T01:54:00Z,43.98,-70.95,0.0,-1.1,290,3,,10.0,30.138779,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,138.0
KISW 220154Z AUTO 00000KT 10SM CLR 08/03 A2967 RMK AO2 SLP052 T00830033,KISW,2022-10-22T01:54:00Z,44.37,-89.83,8.3,3.3,0,0,,10.0,29.66929,1005.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,311.0
KIPT 220154Z AUTO 00000KT 10SM CLR 07/00 A3012 RMK AO2 SLP202 T00670000,KIPT,2022-10-22T01:54:00Z,41.25,-76.92,6.7,0.0,0,0,,10.0,30.121063,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,160.0
KINT 220154Z AUTO 00000KT 10SM CLR 09/02 A3016 RMK AO2 SLP212 T00890017,KINT,2022-10-22T01:54:00Z,36.13,-80.22,8.9,1.7,0,0,,10.0,30.159449,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,292.0
KINL 220154Z AUTO 20003KT 10SM FEW110 08/01 A2953 RMK AO2 SLP009 T00830006,KINL,2022-10-22T01:54:00Z,48.57,-93.4,8.3,0.6,200,3,,10.0,29.530512,1000.9,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,353.0
KIND 220154Z 15007KT 10SM FEW250 13/02 A2991 RMK AO2 SLP126 T01330017,KIND,2022-10-22T01:54:00Z,39.72,-86.27,13.3,1.7,150,7,,10.0,29.911417,1012.6,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
KIMT 220154Z AUTO 00000KT 10SM CLR 04/02 A2962 RMK AO2 SLP040 T00440017,KIMT,2022-10-22T01:54:00Z,45.82,-88.12,4.4,1.7,0,0,,10.0,29.619095,1004.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,343.0
KILN 220154Z AUTO 19006KT 10SM CLR 12/00 A2999 RMK AO2 SLP163 T01170000,KILN,2022-10-22T01:54:00Z,39.43,-83.8,11.7,0.0,190,6,,10.0,29.991142,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
KHWD 220154Z 32009KT 10SM CLR 14/12 A2985 RMK AO2 SLP118 T01440122,KHWD,2022-10-22T01:54:00Z,37.67,-122.12,14.4,12.2,320,9,,10.0,29.84941,1011.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KGSO 220154Z 00000KT 10SM CLR 09/03 A3015 RMK AO2 SLP208 T00890033,KGSO,2022-10-22T01:54:00Z,36.1,-79.95,8.9,3.3,0,0,,10.0,30.15059,1020.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,275.0
KGED 220154Z AUTO 00000KT 10SM CLR 09/06 A3019 RMK AO2 SLP222 T00890061,KGED,2022-10-22T01:54:00Z,38.68,-75.37,8.9,6.1,0,0,,10.0,30.188976,1022.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
KGCN 220154Z 00000KT 10SM CLR 08/01 A3007 RMK AO2 SLP152 T00780006,KGCN,2022-10-22T01:54:00Z,35.95,-112.15,7.8,0.6,0,0,,10.0,30.070866,1015.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1993.0
KGCK 220154Z 16003KT 10SM CLR 19/M04 A2964 RMK AO2 SLP014 T01941039,KGCK,2022-10-22T01:54:00Z,37.92,-100.72,19.4,-3.9,160,3,,10.0,29.639763,1001.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,877.0
KFZY 220154Z AUTO VRB05KT 10SM CLR 12/M01 A3002 RMK AO2 SLP166 T01171011,KFZY,2022-10-22T01:54:00Z,43.35,-76.38,11.7,-1.1,0,5,,10.0,30.02067,1016.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,143.0
KFWA 220154Z 20009KT 10SM CLR 13/02 A2989 RMK AO2 SLP122 T01330022,KFWA,2022-10-22T01:54:00Z,40.98,-85.2,13.3,2.2,200,9,,10.0,29.890747,1012.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,243.0
KFIG 220154Z AUTO 34003KT 10SM CLR 06/M01 A3009 RMK AO2 SLP197 T00611006,KFIG,2022-10-22T01:54:00Z,41.05,-78.42,6.1,-0.6,340,3,,10.0,30.088583,1019.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,461.0
KFFZ 220154Z 30005KT 10SM CLR 28/09 A2982 RMK AO2 SLP075 T02830094,KFFZ,2022-10-22T01:54:00Z,33.47,-111.72,28.3,9.4,300,5,,10.0,29.819881,1007.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,420.0
KEWN 220154Z AUTO 03005KT 10SM OVC070 16/10 A3016 RMK AO2 SLP213 T01560100,KEWN,2022-10-22T01:54:00Z,35.07,-77.05,15.6,10.0,30,5,,10.0,30.159449,1021.3,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KEVV 220154Z 15004KT 10SM CLR 17/03 A2992 RMK AO2 SLP131 T01670028,KEVV,2022-10-22T01:54:00Z,38.05,-87.52,16.7,2.8,150,4,,10.0,29.920275,1013.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,123.0
KEUG 220154Z 22008KT 5SM -RA BR SCT018 BKN028 OVC060 14/12 A2973 RMK AO2 RAB27E36B52 SLP067 P0000 T01390122,KEUG,2022-10-22T01:54:00Z,44.13,-123.22,13.9,12.2,220,8,,5.0,29.731298,1006.7,,,TRUE,,,,,,-RA BR,SCT,1800,BKN,2800,OVC,6000,,,MVFR,,,,,,0.005,,,,,,METAR,109.0
KEFD 220154Z 16008KT 10SM CLR 20/15 A2999,KEFD,2022-10-22T01:54:00Z,29.6,-95.17,20.0,15.0,160,8,,10.0,29.991142,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KECG 220154Z 01004KT 10SM BKN060 13/10 A3018 RMK AO2 SLP218 T01330100,KECG,2022-10-22T01:54:00Z,36.27,-76.18,13.3,10.0,10,4,,10.0,30.180119,1021.8,,,TRUE,,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KDYL 220154Z AUTO 20004KT 10SM CLR 08/02 A3016 RMK AO2 SLP216 T00780022,KDYL,2022-10-22T01:54:00Z,40.33,-75.12,7.8,2.2,200,4,,10.0,30.159449,1021.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,121.0
KDSV 220154Z AUTO 15008KT 10SM CLR 11/M01 A3002 RMK AO2 SLP176 T01111011,KDSV,2022-10-22T01:54:00Z,42.57,-77.72,11.1,-1.1,150,8,,10.0,30.02067,1017.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,195.0
KDSM 220154Z 09006KT 10SM CLR 14/04 A2962 RMK AO2 SLP028 T01440039,KDSM,2022-10-22T01:54:00Z,41.53,-93.67,14.4,3.9,90,6,,10.0,29.619095,1002.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,286.0
KDMH 220154Z AUTO 13/02 A3017 RMK AO1 SLP215 T01280022,KDMH,2022-10-22T01:54:00Z,39.28,-76.62,12.8,2.2,,,,,30.171259,1021.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,4.0
KDEC 220154Z 18011KT 10SM CLR 17/05 A2981 RMK AO2 SLP093 T01670050,KDEC,2022-10-22T01:54:00Z,39.83,-88.87,16.7,5.0,180,11,,10.0,29.811024,1009.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,205.0
KDDH 220154Z AUTO 17005KT 10SM CLR 06/M04 A3013 RMK AO2 SLP206 T00561039 $,KDDH,2022-10-22T01:54:00Z,42.9,-73.25,5.6,-3.9,170,5,,10.0,30.129921,1020.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,241.0
KCRW 220154Z 12003KT 10SM CLR 08/03 A3006 RMK AO2 SLP182 T00780033,KCRW,2022-10-22T01:54:00Z,38.38,-81.58,7.8,3.3,120,3,,10.0,30.059055,1018.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,278.0
KCOU 220154Z 17010KT 10SM CLR 21/01 A2974 RMK AO2 SLP066 T02110006 $,KCOU,2022-10-22T01:54:00Z,38.82,-92.22,21.1,0.6,170,10,,10.0,29.740158,1006.6,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,272.0
KCOS 220154Z 31008KT 10SM CLR 18/M10 A2981 RMK AO2 SLP021 T01781100 $,KCOS,2022-10-22T01:54:00Z,38.82,-104.68,17.8,-10.0,310,8,,10.0,29.811024,1002.1,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1886.0
KCEU 220154Z AUTO 00000KT 10SM CLR 09/03 A3015 RMK AO2 SLP208 T00940033,KCEU,2022-10-22T01:54:00Z,34.67,-82.88,9.4,3.3,0,0,,10.0,30.15059,1020.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,270.0
KCAR 220154Z AUTO 20004KT 10SM CLR 07/M01 A3006 RMK AO2 SLP187 T00671011,KCAR,2022-10-22T01:54:00Z,46.87,-68.02,6.7,-1.1,200,4,,10.0,30.059055,1018.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,189.0
KBWI 220154Z 00000KT 10SM CLR 08/03 A3016 RMK AO2 SLP212 T00830028 $,KBWI,2022-10-22T01:54:00Z,39.17,-76.68,8.3,2.8,0,0,,10.0,30.159449,1021.2,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42.0
KBUY 220154Z AUTO 00000KT 10SM CLR 07/03 A3015 RMK AO2 SLP211 T00720033,KBUY,2022-10-22T01:54:00Z,36.05,-79.47,7.2,3.3,0,0,,10.0,30.15059,1021.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,185.0
KBUF 220154Z 19013G22KT 10SM CLR 14/M01 A2995 RMK AO2 SLP145 T01391006,KBUF,2022-10-22T01:54:00Z,42.93,-78.73,13.9,-0.6,190,13,22,10.0,29.949802,1014.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,217.0
KBTV 220154Z 18009KT 10SM CLR 11/M02 A3008 RMK AO2 SLP188 T01061022,KBTV,2022-10-22T01:54:00Z,44.47,-73.15,10.6,-2.2,180,9,,10.0,30.079725,1018.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,101.0
KBOS 220154Z 19008KT 10SM CLR 12/07 A3018 RMK AO2 SLP219 T01220072,KBOS,2022-10-22T01:54:00Z,42.37,-71.02,12.2,7.2,190,8,,10.0,30.180119,1021.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KBFL 220154Z 01006KT 9SM CLR 26/04 A2976 RMK AO2 SLP073 T02610044,KBFL,2022-10-22T01:54:00Z,35.43,-119.05,26.1,4.4,10,6,,9.0,29.760826,1007.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,146.0
KAVP 220154Z VRB03KT 10SM CLR 06/M01 A3014 RMK AO2 SLP211 T00611006,KAVP,2022-10-22T01:54:00Z,41.33,-75.72,6.1,-0.6,0,3,,10.0,30.138779,1021.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,290.0
KAVL 220154Z 00000KT 10SM CLR 06/01 A3017 RMK AO2 SLP218 T00610006,KAVL,2022-10-22T01:54:00Z,35.43,-82.53,6.1,0.6,0,0,,10.0,30.171259,1021.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,646.0
KAUW 220154Z AUTO 00000KT 8SM CLR 09/03 A2964 RMK AO2 SLP046 T00940033 $,KAUW,2022-10-22T01:54:00Z,44.93,-89.62,9.4,3.3,0,0,,8.0,29.639763,1004.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,367.0
KAPN 220154Z AUTO 19007KT 10SM CLR 15/04 A2966 RMK AO2 SLP048 T01500044,KAPN,2022-10-22T01:54:00Z,45.07,-83.57,15.0,4.4,190,7,,10.0,29.660433,1004.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,208.0
KAPC 220154Z 27014KT 9SM CLR 15/11 A2982 RMK AO2 SLP090 T01500111,KAPC,2022-10-22T01:54:00Z,38.2,-122.28,15.0,11.1,270,14,,9.0,29.819881,1009.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KALO 220154Z AUTO 00000KT 8SM CLR 09/01 A2963 RMK AO2 SLP034 T00890006,KALO,2022-10-22T01:54:00Z,42.55,-92.4,8.9,0.6,0,0,,8.0,29.630905,1003.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,264.0
KAKR 220154Z AUTO 18010KT 10SM CLR 14/M01 A2998 RMK AO2 SLP154 T01441011,KAKR,2022-10-22T01:54:00Z,41.03,-81.47,14.4,-1.1,180,10,,10.0,29.97933,1015.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,319.0
KAKQ 220154Z AUTO 00000KT 10SM CLR 07/04 A3018 RMK AO2 SLP220 T00670044,KAKQ,2022-10-22T01:54:00Z,36.98,-77.0,6.7,4.4,0,0,,10.0,30.180119,1022.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
KAKH 220154Z AUTO 00000KT 10SM CLR 07/02 A3014 RMK AO2 SLP209 T00670022,KAKH,2022-10-22T01:54:00Z,35.2,-81.15,6.7,2.2,0,0,,10.0,30.138779,1020.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,242.0
KACY 220154Z 00000KT 10SM CLR 07/06 A3019 RMK AO2 SLP221 T00720056,KACY,2022-10-22T01:54:00Z,39.45,-74.57,7.2,5.6,0,0,,10.0,30.188976,1022.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
KAAO 220154Z AUTO 18013G21KT 10SM CLR 26/01 A2964 RMK AO2 SLP026 T02610011,KAAO,2022-10-22T01:54:00Z,37.75,-97.22,26.1,1.1,180,13,21,10.0,29.639763,1002.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,429.0
K1V4 220154Z AUTO 04/00 A3010 RMK AO1 SLP200 T00390000 PNO,K1V4,2022-10-22T01:54:00Z,44.42,-72.02,3.9,0.0,,,,,30.100393,1020.0,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,213.0
K12N 220154Z AUTO 00000KT 06/02 A3016 RMK AO1 SLP217 T00560022,K12N,2022-10-22T01:54:00Z,41.02,-74.73,5.6,2.2,0,0,,,30.159449,1021.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,178.0
TJNR 220153Z AUTO 06006KT 10SM FEW027 28/22 A2996 RMK AO2 SLP144 T02780222,TJNR,2022-10-22T01:53:00Z,18.25,-65.63,27.8,22.2,60,6,,10.0,29.958662,1014.4,,TRUE,TRUE,,,,,,,FEW,2700,,,,,,,VFR,,,,,,,,,,,,SPECI,7.0
TISX 220153Z AUTO 06006KT 10SM CLR 28/23 A2993 RMK AO2 SLP135 T02780228 TSNO $,TISX,2022-10-22T01:53:00Z,17.7,-64.8,27.8,22.8,60,6,,10.0,29.929134,1013.5,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,16.0
TIST 220153Z AUTO 08010KT 10SM FEW085 28/23 A2993 RMK AO2 SLP135 T02780228,TIST,2022-10-22T01:53:00Z,18.33,-64.98,27.8,22.8,80,10,,10.0,29.929134,1013.5,,TRUE,TRUE,,,,,,,FEW,8500,,,,,,,VFR,,,,,,,,,,,,SPECI,5.0
PTPN 220153Z 05010KT 15SM BKN018TCU BKN130 OVC300 30/26 A2978 RMK TCU SE-SW,PTPN,2022-10-22T01:53:00Z,6.98,158.22,30.0,26.0,50,10,,15.0,29.778543,,,,,,,,,,,BKN,1800,BKN,13000,OVC,30000,,,MVFR,,,,,,,,,,,,SPECI,3.0
PHTO 220153Z COR 12009KT 10SM FEW013 SCT019 BKN046 26/23 A2997 RMK AO2 RAB05E16 SLP148 P0000 T02610233,PHTO,2022-10-22T01:53:00Z,19.72,-155.05,26.1,23.3,120,9,,10.0,29.970472,1014.8,TRUE,,TRUE,,,,,,,FEW,1300,SCT,1900,BKN,4600,,,VFR,,,,,,0.005,,,,,,SPECI,9.0
PHNL 220153Z 20007KT 10SM FEW025 FEW040 29/22 A2996 RMK AO2 SLP143 T02890222,PHNL,2022-10-22T01:53:00Z,21.33,-157.93,28.9,22.2,200,7,,10.0,29.958662,1014.3,,,TRUE,,,,,,,FEW,2500,FEW,4000,,,,,VFR,,,,,,,,,,,,METAR,2.0
PHLI 220153Z 17010KT 10SM CLR 28/23 A2997 RMK AO2 SLP144 T02830228,PHLI,2022-10-22T01:53:00Z,21.97,-159.33,28.3,22.8,170,10,,10.0,29.970472,1014.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
PHKO 220153Z 21008KT 10SM CLR 29/22 A2994 RMK AO2 SLP136 T02940222,PHKO,2022-10-22T01:53:00Z,19.73,-156.05,29.4,22.2,210,8,,10.0,29.940945,1013.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
PHJR 220153Z 18005KT 10SM CLR 29/22 A2997 RMK AO2 SLP155 T02890217,PHJR,2022-10-22T01:53:00Z,21.32,-158.07,28.9,21.7,180,5,,10.0,29.970472,1015.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,9.0
PGWT 220153Z COR 07012KT 7SM FEW015 SCT035 SCT050 SCT100 BKN140 30/25,PGWT,2022-10-22T01:53:00Z,14.98,145.62,30.0,25.0,70,12,,7.0,,,TRUE,,,,,,,,,FEW,1500,SCT,3500,SCT,5000,SCT,10000,VFR,,,,,,,,,,,,SPECI,84.0
PAYA 220153Z AUTO 09003KT 10SM BKN048 BKN065 05/04 A2970 RMK AO2 SLP056 T00500039 TSNO $,PAYA,2022-10-22T01:53:00Z,59.52,-139.67,5.0,3.9,90,3,,10.0,29.698818,1005.6,,TRUE,TRUE,TRUE,,TRUE,,,,BKN,4800,BKN,6500,,,,,VFR,,,,,,,,,,,,METAR,9.0
PAWI 220153Z AUTO 08012KT 10SM BKN090 M04/M06 A2976 RMK AO2 SLP078 T10441061 TSNO $,PAWI,2022-10-22T01:53:00Z,70.63,-160.02,-4.4,-6.1,80,12,,10.0,29.760826,1007.8,,TRUE,TRUE,TRUE,,TRUE,,,,BKN,9000,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
PAWD 220153Z AUTO 36007KT 10SM CLR 07/M03 A2983 RMK AO2 SLP101 T00721033 TSNO,PAWD,2022-10-22T01:53:00Z,60.12,-149.42,7.2,-3.3,360,7,,10.0,29.828741,1010.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
PATO 220153Z AUTO 28007G16KT 10SM CLR 04/M02 A2982 RMK AO2 SLP098 T00441022 TSNO,PATO,2022-10-22T01:53:00Z,60.78,-148.85,4.4,-2.2,280,7,16,10.0,29.819881,1009.8,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,47.0
PASO 220153Z AUTO 00000KT 10SM SCT031 08/02 A2992 RMK AO2 SLP132 T00780022 TSNO,PASO,2022-10-22T01:53:00Z,59.45,-151.7,7.8,2.2,0,0,,10.0,29.920275,1013.2,,TRUE,TRUE,,,TRUE,,,,SCT,3100,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
PASI 220153Z 12004KT 10SM SCT030 BKN055 BKN100 07/04 A2972,PASI,2022-10-22T01:53:00Z,57.03,-135.35,7.0,4.0,120,4,,10.0,29.719488,,,,,,,,,,,SCT,3000,BKN,5500,BKN,10000,,,VFR,,,,,,,,,,,,METAR,2.0
PAOR 220153Z 32009G16KT 1 1/2SM -SN BR FEW010 OVC038 M01/M02 A2971 RMK AO2 SLP094 P0000 T10061017 $,PAOR,2022-10-22T01:53:00Z,62.97,-141.93,-0.6,-1.7,320,9,16,1.5,29.71063,1009.4,,,TRUE,TRUE,,,,,-SN BR,FEW,1000,OVC,3800,,,,,IFR,,,,,,0.005,,,,,,METAR,524.0
PAOM 220153Z 22011KT 10SM BKN021 BKN025 04/01 A2969 RMK AO2 RAB05E17 SLP054 P0000 T00390006,PAOM,2022-10-22T01:53:00Z,64.5,-165.43,3.9,0.6,220,11,,10.0,29.68996,1005.4,,,TRUE,,,,,,,BKN,2100,BKN,2500,,,,,MVFR,,,,,,0.005,,,,,,METAR,6.0
